ticker,source_symbol,statement_date,ev_source,market_cap,ebit,enterprise_value,current_assets,current_liabilities,net_ppe,roic,debt_to_ebitda
ORT-B,ORT-B.ST,2025-12-31,reported_enterprise_value,356003808.0,-19185938.0,265510736.0,40856571.0,18625831.0,479911.0,,
ORTHEX,ORTHEX.HE,2025-12-31,reported_enterprise_value,78316544.0,9823000.0,88381192.0,40665000.0,21701000.0,22170000.0,,1.6678
ORTI-A,ORTI-A.ST,2025-12-31,reported_enterprise_value,207358944.0,-18518000.0,195220720.0,29772000.0,30428000.0,2513000.0,,-1.332355
ORTI-B,ORTI-B.ST,2025-12-31,reported_enterprise_value,159506880.0,-18518000.0,178383888.0,29772000.0,30428000.0,2513000.0,,-1.332355
ORX,ORX.ST,2025-12-31,reported_enterprise_value,695515712.0,-352800000.0,340891392.0,1164800000.0,314700000.0,56400000.0,,-1.720336
OSSD,OSSD.ST,2025-12-31,reported_enterprise_value,445822464.0,-49840000.0,278713952.0,245806000.0,35268000.0,1906000.0,,-0.029827
OUT1V,OUT1V.HE,2025-12-31,reported_enterprise_value,2799983616.0,-120000000.0,3050411264.0,2485000000.0,1525000000.0,2032000000.0,,6.147059
OVZON,OVZON.ST,2025-12-31,reported_enterprise_value,7344284160.0,183000000.0,7663544320.0,540000000.0,779000000.0,2150000000.0,,1.290419
OXE,OXE.ST,2025-12-31,reported_enterprise_value,189893088.0,-60910000.0,271402272.0,181119000.0,110255000.0,4431000.0,,-2.583328
PACT,PACT.ST,2025-12-31,reported_enterprise_value,3490366976.0,148712000.0,3489571840.0,1946901000.0,2185915000.0,327018000.0,,1.326457
PAMPALO,PAMPALO.HE,2025-12-31,reported_enterprise_value,389679328.0,5500000.0,125436664.0,23900000.0,16700000.0,62100000.0,,0.964789
PAX,PAX.ST,2025-12-31,reported_enterprise_value,1270728448.0,5696000.0,1192487936.0,223235000.0,56300000.0,45985000.0,,0.435052
PCELL,PCELL.ST,2025-12-31,reported_enterprise_value,1906976640.0,-19965000.0,1978115584.0,439677000.0,198858000.0,39515000.0,,2.757997
PDX,PDX.ST,2025-12-31,reported_enterprise_value,13224002560.0,169469000.0,11993934848.0,1828268000.0,380309000.0,180001000.0,,0.122466
PEAB-B,PEAB-B.ST,2025-12-31,reported_enterprise_value,24957784064.0,2154000000.0,35379281920.0,31473000000.0,20152000000.0,7401000000.0,,2.899451
PIERCE,PIERCE.ST,2025-12-31,reported_enterprise_value,727066688.0,8000000.0,560209472.0,708000000.0,352000000.0,130000000.0,,1.95
PIHLIS,PIHLIS.HE,2025-12-31,reported_enterprise_value,245581584.0,53209000.0,529985728.0,91080000.0,125580000.0,227127000.0,,2.74896
PILA,PILA.ST,2025-12-31,reported_enterprise_value,77202784.0,-16998965.0,54804328.0,16152625.0,1572530.0,0.0,,-0.0
PION-B,PION-B.ST,2025-12-31,reported_enterprise_value,271711136.0,931000.0,297255712.0,391930000.0,328940000.0,20223000.0,,1.206898
PLAZ-B,PLAZ-B.ST,2025-12-31,reported_enterprise_value,8638685184.0,1390000000.0,23576913920.0,388000000.0,3668000000.0,59000000.0,,10.733813
PLEJD,PLEJD.ST,2025-12-31,reported_enterprise_value,12022513664.0,229726000.0,12027842560.0,587483000.0,266562000.0,140289000.0,,0.291618
PNDX-B,PNDX-B.ST,2025-12-31,reported_enterprise_value,33977686016.0,5921000000.0,86679052288.0,18021000000.0,20474000000.0,15426000000.0,,8.484645
POLYG,POLYG.ST,2025-12-31,reported_enterprise_value,211856560.0,-3159000.0,171649072.0,104671000.0,26753000.0,3319000.0,,1.155892
POSTI,POSTI.HE,2025-12-31,reported_enterprise_value,382319968.0,54400000.0,883694976.0,285600000.0,421600000.0,551400000.0,,3.142466
PRCO-B,PRCO-B.ST,2025-12-31,reported_enterprise_value,182596864.0,5071000.0,173417008.0,77438000.0,40958000.0,30130000.0,,1.569672
PREC,PREC.ST,2025-12-31,reported_enterprise_value,110652432.0,-19658000.0,107151400.0,42493000.0,30958000.0,11947000.0,,21.875502
PRESRV,PRESRV.ST,2025-12-31,reported_enterprise_value,282735008.0,135734000.0,1208936960.0,137954000.0,1092968000.0,1520000000.0,,7.776209
PREV-B,PREV-B.ST,2025-12-31,reported_enterprise_value,1026952768.0,108449000.0,1339598848.0,456502000.0,387801000.0,158843000.0,,1.673734
PRFO,PRFO.ST,2025-12-31,reported_enterprise_value,371200000.0,-12000000.0,554200000.0,296000000.0,174000000.0,70000000.0,,2.346939
PRIC-B,PRIC-B.ST,2025-12-31,reported_enterprise_value,606230144.0,41700000.0,610728832.0,1491300000.0,672700000.0,157900000.0,,2.886792
PRISMA,PRISMA.ST,2025-12-31,reported_enterprise_value,4193440256.0,627000000.0,9092108288.0,420000000.0,329000000.0,19000000.0,,7.33122
PRO,PRO.ST,2025-12-31,reported_enterprise_value,247489472.0,-6735000.0,190964048.0,42080000.0,16605000.0,10818000.0,,-0.0
PROF-B,PROF-B.ST,2025-12-31,reported_enterprise_value,705843136.0,153000000.0,882243392.0,787400000.0,515400000.0,602700000.0,,0.869727
PTRK,PTRK.ST,2024-12-31,reported_enterprise_value,124557472.0,-6482828.0,126782064.0,4092692.0,5345370.0,86374.0,,-2.329346
PUBLI,PUBLI.ST,2025-12-31,reported_enterprise_value,18790424576.0,1190000000.0,46927376384.0,1487000000.0,2174000000.0,292000000.0,,24.097479
PUUILO,PUUILO.HE,2026-01-31,reported_enterprise_value,1110199296.0,75000000.0,1238738432.0,168000000.0,67200000.0,100000000.0,,1.682801
QAIR,QAIR.ST,2025-12-31,reported_enterprise_value,319472800.0,45959000.0,481088448.0,149991000.0,268587000.0,52403000.0,,2.290115
QBEN,QBEN.ST,2025-12-31,market_cap_plus_net_debt,759958912.0,-221906000.0,1556425912.0,1468520000.0,1625894000.0,133407000.0,,-21.090701
QBNK,QBNK.ST,2025-12-31,reported_enterprise_value,60945000.0,305000.0,41764440.0,31063000.0,32919000.0,0.0,,
QLIFE,QLIFE.ST,2025-12-31,reported_enterprise_value,70707608.0,-19600000.0,19162538.0,5023000.0,9008000.0,0.0,,-0.78778
QLINEA,QLINEA.ST,2025-12-31,reported_enterprise_value,361921184.0,-176174000.0,128900040.0,329854000.0,29795000.0,32722000.0,,-0.036302
QLIRO,QLIRO.ST,2025-12-31,reported_enterprise_value,641074048.0,-103000000.0,533407616.0,1450800000.0,2723800000.0,7800000.0,,-131.823232
QSYS,QSYS.ST,2025-12-31,reported_enterprise_value,474000000.0,52093000.0,437777984.0,164863000.0,53080000.0,28466000.0,,0.39968
QTCOM,QTCOM.HE,2025-12-31,reported_enterprise_value,741931200.0,41391000.0,627682432.0,133754000.0,91244000.0,10786000.0,,2.61845
RAIKV,RAIKV.HE,2025-12-31,reported_enterprise_value,414500448.0,31400000.0,325290144.0,155100000.0,34000000.0,82200000.0,,0.44226
RAIL,RAIL.ST,2025-12-31,reported_enterprise_value,870882432.0,74736000.0,1432435456.0,235575000.0,394734000.0,886363000.0,,2.998421
RAIVV,RAIVV.HE,2025-12-31,reported_enterprise_value,402635008.0,31400000.0,326872224.0,155100000.0,34000000.0,82200000.0,,0.44226
RAKE,RAKE.ST,2025-12-31,reported_enterprise_value,82534216.0,1560459.0,76280152.0,11122138.0,12708041.0,675642.0,,0.455537
RAMSH,RAMSH.ST,2025-12-31,reported_enterprise_value,92063344.0,11644000.0,38038064.0,59308000.0,1688000.0,0.0,,0.0
RATO-A,RATO-A.ST,2025-12-31,reported_enterprise_value,11393021952.0,245000000.0,20901021696.0,5901000000.0,4680000000.0,4454000000.0,,2.344194
RATO-B,RATO-B.ST,2025-12-31,reported_enterprise_value,11244173312.0,245000000.0,20894474240.0,5901000000.0,4680000000.0,4454000000.0,,2.344194
RAUTE,RAUTE.HE,2025-12-31,reported_enterprise_value,89188904.0,17834000.0,57207600.0,83181000.0,46186000.0,11568000.0,,0.099167
RAY-B,RAY-B.ST,2025-12-31,reported_enterprise_value,7473644544.0,295600000.0,7466497024.0,970700000.0,569900000.0,447400000.0,,0.672802
REALFI,REALFI.ST,2025-12-31,reported_enterprise_value,60357608.0,-25692000.0,61670256.0,18878000.0,4578000.0,22000.0,,-0.674921
REDS,REDS.ST,2025-12-31,reported_enterprise_value,68246296.0,-7140000.0,58179400.0,23275000.0,4975000.0,266000.0,,-0.0
REG1V,REG1V.HE,2025-12-31,reported_enterprise_value,360767424.0,23215000.0,370378272.0,52827000.0,25782000.0,7186000.0,,0.396607
REJL-B,REJL-B.ST,2025-12-31,reported_enterprise_value,3635422464.0,271100000.0,4582901248.0,1407200000.0,1473200000.0,339300000.0,,1.375097
RELAIS,RELAIS.HE,2025-12-31,reported_enterprise_value,291399904.0,29157000.0,543211648.0,191075000.0,98486000.0,111597000.0,,4.213562
REMEDY,REMEDY.HE,2025-12-31,reported_enterprise_value,195702496.0,-14180000.0,184846304.0,44797000.0,13797000.0,5759000.0,,1.518959
ROKO-B,ROKO-B.ST,2025-12-31,reported_enterprise_value,28165838848.0,1076000000.0,29317120000.0,2365000000.0,2499000000.0,816000000.0,,0.956258
RROS,RROS.ST,2025-12-31,reported_enterprise_value,614101952.0,-540000000.0,995091968.0,991000000.0,948000000.0,1458000000.0,,-1.611111
RUG,RUG.ST,2025-12-31,reported_enterprise_value,1151496832.0,81487000.0,1068430976.0,409002000.0,190255000.0,172807000.0,,1.185225
RUSTA,RUSTA.ST,2025-04-30,reported_enterprise_value,14002722816.0,870000000.0,18979493888.0,3252000000.0,2920000000.0,5621000000.0,,3.100272
RVRC,RVRC.ST,2025-06-30,reported_enterprise_value,6288380416.0,361000000.0,5852759552.0,744000000.0,299000000.0,15000000.0,,0.032432
SAAB-B,SAAB-B.ST,2025-12-31,reported_enterprise_value,295950811136.0,8589000000.0,306694946816.0,82578000000.0,63744000000.0,21646000000.0,,1.261925
SAFETY-B,SAFETY-B.ST,2025-12-31,reported_enterprise_value,482202208.0,32332000.0,483251488.0,238123000.0,235580000.0,16986000.0,,1.023491
SAGA-A,SAGA-A.ST,2025-12-31,reported_enterprise_value,77141680128.0,5500000000.0,117709684736.0,2397000000.0,8912000000.0,601000000.0,,7.132545
SAGA-B,SAGA-B.ST,2025-12-31,reported_enterprise_value,77048741888.0,5500000000.0,117988507648.0,2397000000.0,8912000000.0,601000000.0,,7.132545
SAGA-D,SAGA-D.ST,2025-12-31,reported_enterprise_value,68438384640.0,5500000000.0,57065168896.0,2397000000.0,8912000000.0,601000000.0,,7.132545
SAGCV,SAGCV.HE,2025-10-31,reported_enterprise_value,51638916.0,4748000.0,-629621.0,94970000.0,27251000.0,15387000.0,,1.461623
SALT-B,SALT-B.ST,2025-12-31,reported_enterprise_value,1568758784.0,-62082000.0,1455994752.0,46640000.0,35663000.0,52443000.0,,-0.032711
SAND,SAND.ST,2025-12-31,reported_enterprise_value,467384205312.0,21282000000.0,505596313600.0,69898000000.0,36113000000.0,27747000000.0,,1.29362
SANION,SANION.ST,2025-12-31,reported_enterprise_value,2059409536.0,307730000.0,1596978176.0,600940000.0,44583000.0,71394000.0,,0.0
SANOMA,SANOMA.HE,2025-12-31,reported_enterprise_value,1489823616.0,48900000.0,2191045632.0,198300000.0,471100000.0,108200000.0,,1.975
SAXG,SAXG.ST,2025-12-31,reported_enterprise_value,89988240.0,8204000.0,92652000.0,100472000.0,66934000.0,8359000.0,,1.126757
SBB-B,SBB-B.ST,2025-12-31,reported_enterprise_value,6570375168.0,4002000000.0,48372183040.0,6089000000.0,8885000000.0,71000000.0,,10.058105
SBB-D,SBB-D.ST,2025-12-31,reported_enterprise_value,12732376064.0,4002000000.0,55192846336.0,6089000000.0,8885000000.0,71000000.0,,10.058105
SBI,SBI.HE,2025-12-31,reported_enterprise_value,88132488.0,223392.62,86481744.0,6878588.33,68698544.53,94830684.36,,18.818503
SBOK,SBOK.ST,2025-12-31,reported_enterprise_value,352108480.0,46049003.0,310630048.0,209064973.0,86186559.0,191093906.0,,1.44695
SCA-A,SCA-A.ST,2025-12-31,reported_enterprise_value,72692441088.0,4481000000.0,84266418176.0,11451000000.0,7844000000.0,66930000000.0,,2.047633
SCA-B,SCA-B.ST,2025-12-31,reported_enterprise_value,72622211072.0,4481000000.0,85179465728.0,11451000000.0,7844000000.0,66930000000.0,,2.047633
SCANFL,SCANFL.HE,2025-12-31,reported_enterprise_value,,53818000.0,992549568.0,432163000.0,220225000.0,96628000.0,,1.109101
SCIB,SCIB.ST,2025-12-31,reported_enterprise_value,460138496.0,-86676000.0,333035072.0,47936000.0,24973000.0,4233000.0,,-0.036519
SCST,SCST.ST,2025-12-31,reported_enterprise_value,9306896384.0,558000000.0,11053652992.0,2553000000.0,2471000000.0,2999000000.0,,2.285149
SDIP-B,SDIP-B.ST,2025-12-31,reported_enterprise_value,9216843776.0,406000000.0,12864221184.0,2759000000.0,1319000000.0,913000000.0,,2.841396
SDOS,SDOS.ST,2025-04-30,reported_enterprise_value,59291528.0,751000.0,53441532.0,44112000.0,25926000.0,4108000.0,,0.0
SEAF,SEAF.ST,2025-12-31,reported_enterprise_value,350579904.0,-2000000.0,526776992.0,350000000.0,285000000.0,149000000.0,,4.054545
SECARE,SECARE.ST,2025-12-31,reported_enterprise_value,4283737600.0,141000000.0,6022758400.0,1103000000.0,418000000.0,609600000.0,,4.003764
SECT-B,SECT-B.ST,2025-04-30,reported_enterprise_value,52945022976.0,730589000.0,52356460544.0,2959131000.0,1701450000.0,327069000.0,,0.103853
SECU-B,SECU-B.ST,2025-12-31,reported_enterprise_value,92184788992.0,9303000000.0,121689882624.0,40112000000.0,29616000000.0,8032000000.0,,2.927555
SEDANA,SEDANA.ST,2025-12-31,reported_enterprise_value,900986176.0,-55810000.0,861642816.0,173750000.0,51733000.0,9763000.0,,-0.139088
SENZA,SENZA.ST,2025-12-31,reported_enterprise_value,169692000.0,-11013000.0,153315968.0,52428000.0,23245000.0,17156000.0,,-2.268149
SERT,SERT.ST,2025-12-31,reported_enterprise_value,119529952.0,-28714000.0,123829336.0,25192000.0,8448000.0,680000.0,,-0.0
SES,SES.ST,2025-12-31,reported_enterprise_value,296954240.0,-255599000.0,127323000.0,94639000.0,52495000.0,74614000.0,,-0.015025
SEYE,SEYE.ST,2025-12-31,reported_enterprise_value,3742142464.0,-163270000.0,4054835200.0,351215000.0,173900000.0,22006000.0,,60.606019
SEZI,SEZI.ST,2025-12-31,reported_enterprise_value,732622080.0,-138037000.0,746222656.0,129154000.0,35075000.0,18313000.0,,-0.122379
SF,SF.ST,2025-12-31,reported_enterprise_value,2586862080.0,-1986000000.0,6473886208.0,1345000000.0,1422000000.0,143000000.0,,2.580463
SFAST,SFAST.ST,2025-12-31,reported_enterprise_value,4856812032.0,903845000.0,12490520576.0,725138000.0,1478543000.0,200780000.0,,9.044918
SFL,SFL.ST,2025-12-31,reported_enterprise_value,61757792.0,-15845000.0,50934280.0,25362000.0,9187000.0,251000.0,,-0.0
SFOODS,SFOODS.HE,2025-12-31,reported_enterprise_value,142418736.0,-10400021.0,125101664.0,15455840.0,6031969.0,9133279.0,,-17.966394
SFTR,SFTR.ST,2025-12-31,reported_enterprise_value,148513904.0,217000.0,116546904.0,36627000.0,27729000.0,0.0,,0.0
SGG,SGG.ST,2025-12-31,reported_enterprise_value,585742208.0,29736000.0,819830976.0,500926000.0,162699000.0,184501000.0,,4.540832
SHOT,SHOT.ST,2025-12-31,reported_enterprise_value,19329187840.0,2652000000.0,64437800960.0,2115000000.0,6560000000.0,42961000000.0,,6.720367
SIBEK,SIBEK.ST,2025-04-30,reported_enterprise_value,534061824.0,25251000.0,376397408.0,81334000.0,25729000.0,1541885.0,,
SIMRIS-B,SIMRIS-B.ST,2025-12-31,reported_enterprise_value,129310192.0,-28482000.0,68230440.0,16473000.0,25001000.0,11355000.0,,-0.176914
SIN,SIN.ST,2025-12-31,reported_enterprise_value,168683712.0,1145362.0,167207104.0,49405084.0,72381774.0,6365840.0,,2.945839
SINCH,SINCH.ST,2025-12-31,reported_enterprise_value,29495463936.0,818000000.0,35760881664.0,6020000000.0,7767000000.0,1459000000.0,,2.192003
SINT,SINT.ST,2025-12-31,reported_enterprise_value,753527040.0,33000000.0,759289536.0,45100000.0,9600000.0,6200000.0,,0.02459
SITOWS,SITOWS.HE,2025-12-31,reported_enterprise_value,91764896.0,-37339000.0,166785728.0,71526000.0,65503000.0,26411000.0,,-3.775156
SIVE,SIVE.ST,2025-12-31,reported_enterprise_value,19660255232.0,-211477000.0,20519839744.0,231519000.0,252241000.0,74893000.0,,-0.879747
SIVI,SIVI.ST,2025-12-31,reported_enterprise_value,1570367360.0,73278000.0,733092224.0,1018125000.0,103094000.0,213990000.0,,0.805882
SKA-B,SKA-B.ST,2025-12-31,reported_enterprise_value,103313063936.0,7635000000.0,102716735488.0,125482000000.0,81277000000.0,11840000000.0,,1.394778
SKF-A,SKF-A.ST,2025-12-31,reported_enterprise_value,109284253696.0,7327000000.0,120685338624.0,54536000000.0,25757000000.0,30685000000.0,,1.253786
SKF-B,SKF-B.ST,2025-12-31,reported_enterprise_value,109203300352.0,7327000000.0,119956774912.0,54536000000.0,25757000000.0,30685000000.0,,1.253786
SKIS-B,SKIS-B.ST,2025-08-31,reported_enterprise_value,11678031872.0,784645000.0,14361921536.0,810786000.0,1341285000.0,6806150000.0,,2.77806
SKMO,SKMO.ST,2025-12-31,reported_enterprise_value,605000000.0,10569000.0,523500000.0,137053000.0,17854000.0,40902000.0,,
SKOLON,SKOLON.ST,2025-12-31,reported_enterprise_value,578659200.0,-5869343.0,556260096.0,79799712.0,92526693.0,204556.0,,
SLEEP,SLEEP.ST,2025-12-31,reported_enterprise_value,496800320.0,67535000.0,389145184.0,176027000.0,124116000.0,8328000.0,,0.100225
SLOTT-B,SLOTT-B.ST,2025-12-31,reported_enterprise_value,54000000.0,5927000.0,109184000.0,5334000.0,11160000.0,83913000.0,,7.16891
SLP-B,SLP-B.ST,2025-12-31,reported_enterprise_value,11595002880.0,1254000000.0,21716670464.0,682000000.0,1668000000.0,146000000.0,,7.611465
SMCRT,SMCRT.ST,2025-12-31,reported_enterprise_value,2631255552.0,91891916.751937,2534813952.0,234759356.027768,250915452.561154,28710562.12231,,0.155
SMOL,SMOL.ST,2025-12-31,reported_enterprise_value,816770752.0,-33161000.0,723701824.0,10072000.0,7732000.0,16215000.0,,-0.02058
SNM,SNM.ST,2025-12-31,reported_enterprise_value,4001120768.0,50665000.0,4098017024.0,104585000.0,22044000.0,325161000.0,,1.447642
SNX,SNX.ST,2025-12-31,reported_enterprise_value,457015520.0,33581000.0,523148512.0,117036000.0,99528000.0,58448000.0,,0.892358
SOBI,SOBI.ST,2025-12-31,reported_enterprise_value,153140772864.0,836000000.0,171059740672.0,14528000000.0,16069000000.0,1631000000.0,,1.0515
SODER,SODER.ST,2025-12-31,reported_enterprise_value,134912688.0,11200000.0,109464840.0,107500000.0,37300000.0,2500000.0,,
SOF-B,SOF-B.ST,2025-12-31,reported_enterprise_value,1176343168.0,85077000.0,1049848256.0,319499000.0,170903000.0,24827000.0,,0.108807
SOLIDX,SOLIDX.ST,2025-04-30,reported_enterprise_value,88438224.0,-4005000.0,92092240.0,35032000.0,38702000.0,9060003.0,,11.364195
SOLNA,SOLNA.ST,2025-12-31,reported_enterprise_value,434280000.0,81125000.0,948206976.0,42796000.0,37946000.0,730382304.0,,7.006398
SOLT,SOLT.ST,2025-12-31,reported_enterprise_value,299612832.0,-464330000.0,788805888.0,778126000.0,736219000.0,473581000.0,,-3.954031
SOSI1,SOSI1.HE,2025-12-31,market_cap_plus_net_debt,164253584.0,-2100000.0,332373584.0,103200000.0,177700000.0,502100000.0,,2.638897
SPAGO,SPAGO.ST,2025-12-31,reported_enterprise_value,72951440.0,-26554000.0,47511580.0,35937000.0,5166000.0,134000.0,,
SPEONE,SPEONE.ST,2025-12-31,reported_enterprise_value,84501064.0,-9452000.0,84608000.0,3014000.0,17479000.0,53000.0,,3.818409
SPGR,SPGR.ST,2025-12-31,market_cap_plus_net_debt,110532104.0,8692000.0,132480104.0,76026000.0,34082000.0,17295000.0,,0.992493
SPRINT,SPRINT.ST,2025-12-31,reported_enterprise_value,364028608.0,92160000.0,257809920.0,132869000.0,17484000.0,3737000.0,,0.0
SRV1V,SRV1V.HE,2025-12-31,reported_enterprise_value,87878808.0,25204000.0,179312784.0,437072000.0,166090000.0,13522000.0,,5.197923
SSAB-A,SSAB-A.ST,2025-12-31,reported_enterprise_value,94977662976.0,6826000000.0,85356044288.0,64001000000.0,25758000000.0,38421000000.0,,1.041403
SSAB-B,SSAB-B.ST,2025-12-31,reported_enterprise_value,94479196160.0,6826000000.0,85256388608.0,64001000000.0,25758000000.0,38421000000.0,,1.041403
SSABAH,SSABAH.HE,2025-12-31,market_cap_plus_net_debt,8776214528.0,6826000000.0,-2645785472.0,64001000000.0,25758000000.0,38421000000.0,,1.041403
SSABBH,SSABBH.HE,2025-12-31,market_cap_plus_net_debt,8736350208.0,6826000000.0,-2685649792.0,64001000000.0,25758000000.0,38421000000.0,,1.041403
SSH1V,SSH1V.HE,2025-12-31,reported_enterprise_value,124421616.0,-2432535.0,113460760.0,29644217.0,15785530.0,1052966.0,,-0.535366
STAR-A,STAR-A.ST,2025-12-31,reported_enterprise_value,211176960.0,-400534000.0,184190608.0,153521000.0,55882000.0,45268000.0,,1.373587
STAR-B,STAR-B.ST,2025-12-31,reported_enterprise_value,169511328.0,-400534000.0,132208576.0,153521000.0,55882000.0,45268000.0,,1.373587
STE-A,STE-A.ST,2025-12-31,reported_enterprise_value,89034981376.0,985000000.0,88623955968.0,3979000000.0,3277000000.0,7123000000.0,,3.046353
STE-R,STE-R.ST,2025-12-31,reported_enterprise_value,89505021952.0,985000000.0,88781684736.0,3979000000.0,3277000000.0,7123000000.0,,3.046353
STEAV,STEAV.HE,2025-12-31,reported_enterprise_value,8083354624.0,985000000.0,11457492992.0,3979000000.0,3277000000.0,7123000000.0,,3.046353
STEF-B,STEF-B.ST,2025-12-31,reported_enterprise_value,6084667392.0,677000000.0,15152645120.0,430000000.0,703000000.0,327000000.0,,13.685377
STERV,STERV.HE,2025-12-31,reported_enterprise_value,8000549888.0,985000000.0,11374688256.0,3979000000.0,3277000000.0,7123000000.0,,3.046353
STIL,STIL.ST,2025-12-31,reported_enterprise_value,2497954304.0,79580000.0,2314809088.0,407622000.0,115818000.0,92600000.0,,1.063547
STOR-B,STOR-B.ST,2025-12-31,reported_enterprise_value,15443674112.0,2354000000.0,25191327744.0,12884000000.0,8683000000.0,5102000000.0,,2.641657
STORY-B,STORY-B.ST,2025-12-31,reported_enterprise_value,7815757824.0,388886000.0,7940367360.0,1317189000.0,1486215000.0,145096000.0,,0.952279
STRD-B,STRD-B.ST,2024-08-31,reported_enterprise_value,99004152.0,-2056873.0,92889304.0,116742.0,524604.0,0.0,,
STUDBO,STUDBO.ST,2025-12-31,reported_enterprise_value,1009483008.0,499764000.0,6480626688.0,158731000.0,2225214000.0,37456000.0,,11.155387
STW,STW.ST,2025-12-31,reported_enterprise_value,281222560.0,-30699812.0,217801680.0,88459622.0,76199973.0,121322.0,,
STWK,STWK.ST,2025-12-31,reported_enterprise_value,129798752.0,33400000.0,564356544.0,247000000.0,193000000.0,98100000.0,,5.453349
SUBGEN,SUBGEN.ST,2025-12-31,reported_enterprise_value,121703264.0,-33777000.0,186286544.0,91678000.0,121891000.0,10099000.0,,-6.789416
SUMMAS,SUMMAS.ST,2025-12-31,reported_enterprise_value,335760224.0,-19842000.0,302509728.0,29855000.0,43296000.0,14677000.0,,-0.377583
SUS,SUS.ST,2025-12-31,reported_enterprise_value,1801226112.0,106420000.0,1189732992.0,1184686000.0,292763000.0,106346000.0,,0.297153
SUSG,SUSG.ST,2025-12-31,reported_enterprise_value,443623328.0,38470000.0,436742016.0,206264000.0,186808000.0,53614000.0,,1.917856
SUY1V,SUY1V.HE,2025-12-31,reported_enterprise_value,57378228.0,-9522000.0,137424512.0,118112000.0,64839000.0,133460000.0,,14.227894
SVEAF,SVEAF.ST,2025-12-31,reported_enterprise_value,6611217408.0,498000000.0,19805999104.0,779000000.0,1564000000.0,2000000.0,,26.14257
SVED-B,SVED-B.ST,2025-12-31,reported_enterprise_value,3531937792.0,321192000.0,4550740480.0,1042992000.0,566959000.0,856315000.0,,2.328518
SVIK,SVIK.ST,2025-12-31,reported_enterprise_value,1861515392.0,66066000.0,1993636352.0,303650000.0,350653000.0,292336000.0,,1.136256
SWEC-A,SWEC-A.ST,2025-12-31,reported_enterprise_value,50150596608.0,3222000000.0,55752597504.0,13187000000.0,12052000000.0,4368000000.0,,1.397278
SWEC-B,SWEC-B.ST,2025-12-31,reported_enterprise_value,48319918080.0,3222000000.0,54309412864.0,13187000000.0,12052000000.0,4368000000.0,,1.397278
SYNACT,SYNACT.ST,2025-12-31,reported_enterprise_value,884768320.0,-118088000.0,867642240.0,71348000.0,24093000.0,1214000.0,,-0.01031
SYNSAM,SYNSAM.ST,2025-12-31,reported_enterprise_value,8120254976.0,771000000.0,10800311296.0,1956000000.0,1812000000.0,1586000000.0,,2.225907
SYNT,SYNT.ST,2025-12-31,reported_enterprise_value,75217568.0,-54549000.0,2114048768.0,56931000.0,27190000.0,2902000.0,,-0.078136
SYSR,SYSR.ST,2025-04-30,reported_enterprise_value,15419141120.0,1014900000.0,16495771648.0,5201100000.0,2728800000.0,2694700000.0,,1.051647
TAALA,TAALA.HE,2025-12-31,reported_enterprise_value,211549168.0,26707000.0,204073904.0,61272000.0,22935000.0,1363000.0,,0.040997
TAGM-B,TAGM-B.ST,2025-12-31,reported_enterprise_value,607872320.0,37029000.0,628105088.0,207754000.0,137592000.0,25528000.0,,1.188554
TALK,TALK.ST,2025-12-31,reported_enterprise_value,102201984.0,1508643.0,106232608.0,4985285.0,3576772.0,751950.0,,0.71314
TALLINK,TALLINK.HE,2025-12-31,reported_enterprise_value,486294176.0,50792000.0,913559232.0,105897000.0,211921000.0,1182216000.0,,3.415539
TEL2-A,TEL2-A.ST,2025-12-31,reported_enterprise_value,121071329280.0,6663000000.0,144892215296.0,7514000000.0,13188000000.0,14383000000.0,,2.246576
TEL2-B,TEL2-B.ST,2025-12-31,reported_enterprise_value,121268297728.0,6663000000.0,145100275712.0,7514000000.0,13188000000.0,14383000000.0,,2.246576
TELIA,TELIA.ST,2025-12-31,reported_enterprise_value,192712671232.0,10914000000.0,277859729408.0,30855000000.0,33630000000.0,84394000000.0,,2.527763
TELIA1,TELIA1.HE,2025-12-31,market_cap_plus_net_debt,17937876992.0,10914000000.0,89492876992.0,30855000000.0,33630000000.0,84394000000.0,,2.527763
TELLUS,TELLUS.ST,2025-12-31,reported_enterprise_value,124343952.0,10512000.0,436973632.0,34552000.0,76302000.0,8944000.0,,0.831071
TEM1V,TEM1V.HE,2025-12-31,reported_enterprise_value,128809920.0,16402000.0,99850704.0,99853000.0,20021000.0,0.0,,1.259941
TENEO,TENEO.ST,2025-12-31,reported_enterprise_value,182956512.0,-57948000.0,472668800.0,32252000.0,312989000.0,473000.0,,-6.862574
TEQ,TEQ.ST,2025-12-31,reported_enterprise_value,2712189440.0,167900000.0,3264119808.0,794800000.0,394600000.0,205400000.0,,2.052363
TERNOR,TERNOR.ST,2025-12-31,reported_enterprise_value,640000000.0,15680000.0,851241024.0,760530000.0,820444000.0,498992000.0,,2.544244
TERRNT-B,TERRNT-B.ST,2025-12-31,reported_enterprise_value,362542432.0,-44405000.0,350713088.0,40037000.0,10823000.0,5464000.0,,-0.165655
THULE,THULE.ST,2025-12-31,reported_enterprise_value,23357745152.0,1702000000.0,27728287744.0,3202000000.0,1503000000.0,2405000000.0,,2.0837
TIETO,TIETO.HE,2025-12-31,reported_enterprise_value,2426746880.0,76000000.0,2780356864.0,582300000.0,438400000.0,81300000.0,,1.869404
